MET2013,Name,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,percentage,children percentage,23-27 vs 13-17 ratio
35660,"Niles-Benton Harbor, MI",50095.14683,0.516228748,0.918083462,7.851622875,201006.9552,0.976699029,2016,0.215562566,0.082926829,1.275
35840,"North Port-Sarasota-Bradenton, FL",58049.09083,0.479883866,0.933637495,7.935296557,324976.2754,0.972457627,2016,0.181867388,0.098214286,0.702917772
35980,"Norwich-New London, CT",72296.34409,0.517106549,0.908113392,8.187683284,292895.2102,0.978841871,2016,0.207446809,0.115384615,1.174193548
36100,"Ocala, FL ",38569.83435,0.492082826,0.907429963,7.082825822,167657.0037,0.962046205,2016,0.205382436,0.04137931,0.96875
36140,"Ocean City, NJ",72554.34735,0.491773309,0.981718464,8.142595978,441241.1335,0.966063348,2016,0.18766756,0.078571429,1.321428571
36220,"Odessa, TX ",50816.68293,0.546341463,0.9,6.573170732,147219.7561,0.933139535,2016,0.315024233,0.051282051,1.205479452
36260,"Ogden-Clearfield, UT ",56518.48461,0.539338655,0.954389966,7.977765108,270145.439,0.987029831,2016,0.297759674,0.140902873,0.675736961
36420,"Oklahoma City, OK",56104.63891,0.516976676,0.863300856,7.780041335,193320.9035,0.983092638,2016,0.272828096,0.067073171,0.912356322
36500,"Olympia-Tumwater, WA ",56228.9108,0.511737089,0.896713615,8.207746479,310391.4319,0.971631206,2016,0.251336898,0.048632219,0.818791946
36540,"Omaha-Council Bluffs, NE-IA",59564.40199,0.503722084,0.943858561,7.982940447,193699.6278,0.98677801,2016,0.250381015,0.12,0.824707846
36740,"Orlando-Kissimmee-Sanford, FL ",55504.71039,0.501813022,0.807031373,7.970361028,264392.0227,0.974560419,2016,0.254572463,0.031728665,1.133730835
36780,"Oshkosh-Neenah, WI ",56350.02148,0.51953125,0.9765625,7.751953125,198779.6875,0.984090909,2016,0.252311757,0.089005236,0.915492958
36980,"Owensboro, KY ",51452.72682,0.511278195,0.98245614,7.669172932,174954.8872,0.964391691,2016,0.229166667,0.121212121,0.611111111
37100,"Oxnard-Thousand Oaks-Ventura, CA",70387.90455,0.501294858,0.818719941,7.990381058,602632.1125,0.968172043,2016,0.239389176,0.039399625,0.899653979
37340,"Palm Bay-Melbourne-Titusville, FL",53327.44655,0.494845361,0.911557244,8.015735214,232269.3435,0.9728223,2016,0.191893831,0.071028037,0.726351351
37620,"Parkersburg-Vienna, WV ",48501.70811,0.521621622,0.991891892,7.751351351,153355.6757,0.955172414,2016,0.204081633,0.072727273,0.434782609
37860,"Pensacola-Ferry Pass-Brent, FL",51830.98746,0.511498258,0.854355401,7.947038328,192154.3554,0.970935513,2016,0.247977346,0.052202284,1.376681614
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",69065.13846,0.492077465,0.821354598,8.221157829,304654.158,0.973890805,2016,0.247078524,0.074116799,0.989038522
38060,"Phoenix-Mesa-Scottsdale, AZ ",62020.17325,0.512562814,0.857346434,7.978099452,298594.7874,0.975497159,2016,0.273737153,0.04617351,0.91774744
38300,"Pittsburgh, PA ",56769.07639,0.503870674,0.954007286,8.070469035,193260.4053,0.973772247,2016,0.234435798,0.067427386,1.075630252
38340,"Pittsfield, MA ",57061.1068,0.479889043,0.975034674,8.113730929,327876.1442,0.962903226,2016,0.193216855,0.111702128,0.961538462
38860,"Portland-South Portland, ME",60747.29554,0.493975904,0.981573352,8.2345854,282429.3409,0.987479132,2016,0.217010309,0.111638955,0.914572864
38900,"Portland-Vancouver-Hillsboro, OR-WA ",68109.85643,0.515070815,0.893717468,8.362789009,399626.6312,0.978101159,2016,0.269019668,0.054122981,1.007122507
38940,"Port St. Lucie,FL",52584.53034,0.480211082,0.879507476,7.588390501,301241.6007,0.967452301,2016,0.18783225,0.066037736,0.842105263
39140,"Prescott, AZ ",48812.57348,0.464157706,0.930107527,7.528673835,269834.0502,0.953608247,2016,0.156930126,0.051094891,0.973684211
39300,"Providence-Warwick, RI-MA ",64364.25609,0.490658615,0.933761087,7.997546707,309125.1934,0.975161987,2016,0.230631062,0.085669782,0.902673797
39340,"Provo-Orem, UT ",58250.70155,0.549222798,0.969430052,8.304663212,324262.5389,0.981053878,2016,0.343201377,0.166499498,0.99009901
39380,"Pueblo, CO ",48322.68421,0.496240602,0.911654135,7.716165414,181784.0226,0.97029703,2016,0.232323232,0.057971014,0.806722689
39460,"Punta Gorda, FL",52011.54737,0.482105263,0.941052632,7.452631579,257221.0526,0.963414634,2016,0.142857143,0.066666667,0.685714286
39540,"Racine, WI ",59471.23975,0.520491803,0.93852459,7.711065574,221733.6066,0.961630695,2016,0.207920792,0.115646259,0.8375
39580,"Raleigh, NC ",73451.30107,0.501945525,0.809824903,8.834143969,298003.5992,0.982182628,2016,0.258115598,0.07607362,0.893979058
39740,"Reading, PA ",55457.75648,0.500720461,0.94740634,7.57204611,211187.1037,0.976052849,2016,0.231764097,0.111607143,0.814049587
39820,"Redding, CA ",56191.44656,0.519765739,0.944363104,7.764275256,308938.3602,0.962745098,2016,0.205693297,0.040178571,0.634328358
39900,"Reno, NV ",62038.16725,0.504567814,0.861560084,7.770906535,358489.5292,0.969899666,2016,0.248700173,0.048780488,0.992156863
40060,"Richmond, VA ",64459.32159,0.492365516,0.750763448,8.251820531,277431.5715,0.974877116,2016,0.258519742,0.06097561,1.082993197
40140,"Riverside-San Bernardino-Ontario, CA",53327.8946,0.533790738,0.698113208,7.261578045,370704.8542,0.964004149,2016,0.264254648,0.023874118,0.906776746
40220,"Roanoke, VA ",49913.13558,0.492265696,0.906278435,7.699727025,219620.4732,0.971815107,2016,0.22685469,0.048648649,0.994152047
40380,"Rochester, NY ",54108.05316,0.5,0.927504394,8.005931459,165371.1336,0.974512354,2016,0.235051231,0.098243331,0.886559803
40420,"Rockford, IL ",49045.77938,0.506743738,0.9238921,7.513487476,145945.3757,0.970917226,2016,0.213426219,0.115727003,0.831775701
40580,"Rocky Mount, NC",42172.72939,0.465116279,0.621564482,7.266384778,146986.4693,0.967213115,2016,0.199175824,0.110344828,0.631578947
40900,"Sacramento--Roseville--Arden-Arcade, CA ",68330.1213,0.505030181,0.757257833,8.125610808,414260.4053,0.971725932,2016,0.25623946,0.044422507,0.90819209
40980,"Saginaw, MI ",46131.01124,0.519662921,0.901685393,7.425561798,126000.4213,0.981515712,2016,0.213562753,0.08056872,1.091836735
41100,"St. George, UT",52959.47887,0.531690141,0.954225352,7.827464789,327007.0423,0.96744186,2016,0.263038549,0.146551724,0.808823529
41140,"St. Joseph, MO-KS",47442.50415,0.485477178,0.952282158,7.385892116,162557.8838,0.980049875,2016,0.231175694,0.074285714,0.917647059
41180,"St. Louis, MO-IL",60231.17726,0.507753116,0.879497314,8.053410358,219861.2141,0.975493126,2016,0.240347628,0.084469472,0.89129092
41500,"Salinas, CA ",63214.29446,0.524328859,0.766778523,7.253355705,561006.7953,0.973161034,2016,0.282692308,0.024489796,1.053511706
41540,"Salisbury, MD-DE ",55400.20922,0.475567791,0.878871301,7.632484515,280758.0179,0.971867008,2016,0.204796163,0.112412178,0.764227642
41620,"Salt Lake City,UT",58006.17121,0.52976978,0.907382906,7.926700185,304857.2109,0.984337349,2016,0.31329625,0.093928981,1.022251309
41660,"San Angelo, TX",50873.27013,0.498701299,0.922077922,7.225974026,166487.013,0.978328173,2016,0.265886288,0.075471698,0.915662651
41700,"San Antonio-New Braunfels,TX",56374.88498,0.505961565,0.847103381,7.648478047,209132.4029,0.974418993,2016,0.265631813,0.051871307,0.897384306
41740,"San Diego-Carlsbad, CA",72077.96522,0.509032813,0.767236082,8.279341281,613979.6362,0.971209491,2016,0.282938868,0.027063297,1.167328417
41860,"San Francisco-Oakland-Hayward, CA",97179.64756,0.507220086,0.583629635,8.665916842,985758.5153,0.974380165,2016,0.281139201,0.032762166,1.195434521
41940,"San Jose-Sunnyvale-Santa Clara,CA",101919.655,0.528965629,0.495885106,8.750685816,1112525.819,0.970791001,2016,0.260303885,0.040195736,1.034739454
42020,"San Luis Obispo-PasoRobles-ArroyoGrande,CA",66841.6804,0.497159091,0.899147727,8.259943182,616090.9091,0.982817869,2016,0.246973366,0.055555556,1.190909091
42100,"Santa Cruz-Watsonville, CA",86119.87469,0.488721805,0.862155388,8.422305764,855592.6065,0.966666667,2016,0.202833706,0.051470588,1.117117117
42140,"Santa Fe, NM",57576.91925,0.450310559,0.841614907,8.060559006,344062.1118,0.971209213,2016,0.218875502,0.055045872,0.957446809
42200,"Santa Maria-Santa Barbara,CA",69921.59078,0.504416094,0.854759568,8.022571148,842368.7929,0.968085106,2016,0.294320988,0.02852349,1.226890756
42220,"Santa Rosa, CA",71129.03666,0.508681672,0.873954984,8.066881029,704167.5241,0.977272727,2016,0.23589939,0.056542811,0.892193309
42540,"Scranton--Wilkes-Barre--Hazleton, PA ",51329.52413,0.515400411,0.977926078,7.801848049,175803.2854,0.969770254,2016,0.220662347,0.102773246,0.908163265
42660,"Seattle-Tacoma-Bellevue, WA ",76549.93171,0.512357567,0.810303322,8.373054084,496842.5935,0.977874468,2016,0.2722046,0.052075747,1.091341579
42680,"Sebastian-Vero Beach, FL",54417.02609,0.513043478,0.944927536,7.846376812,291753.6232,0.979253112,2016,0.150458716,0.06097561,0.906976744
43100,"Sheboygan, WI ",52631.52421,0.530526316,0.978947368,7.524210526,207542.1053,0.992718447,2016,0.193037975,0.155737705,0.651515152
43340,"Shreveport-Bossier City, LA",48204.48976,0.488826816,0.705772812,7.493482309,178239.5717,0.962703963,2016,0.254428341,0.052742616,1.07106599
43900,"Spartanburg, SC ",45735.44035,0.510184287,0.833171678,7.461687682,166012.8031,0.977108434,2016,0.231065469,0.075,0.895027624
44060,"Spokane-Spokane Valley, WA",49901.0201,0.507352941,0.931862745,7.810784314,228666.3235,0.968440594,2016,0.23805175,0.088235294,0.797777778
44100,"Springfield, IL ",54781.54394,0.488123515,0.932304038,7.982185273,164056.2945,0.979050279,2016,0.235344095,0.075812274,0.901515152
44140,"Springfield, MA ",55350.65202,0.486270594,0.921118323,7.950574139,250842.9855,0.974619289,2016,0.234555666,0.056338028,0.855932203
44180,"Springfield, MO ",46960.40104,0.511284722,0.978298611,7.719618056,185782.1181,0.977917981,2016,0.266594124,0.048979592,1.012552301
44220,"Springfield, OH ",42269.91519,0.479289941,0.948717949,7.49112426,136473.57,0.975186104,2016,0.217772215,0.063218391,0.947368421
44300,"State College, PA",57715.61748,0.53592233,0.974757282,7.988349515,230118.2524,0.97309417,2016,0.26462766,0.110552764,1.141304348
44700,"Stockton-Lodi, CA ",56652.19887,0.524858757,0.679096045,7.157627119,333381.2429,0.961923848,2016,0.268195978,0.03062302,0.833969466
45060,"Syracuse, NY ",53339.54555,0.515515516,0.938605272,7.905238572,161427.4274,0.976725838,2016,0.232451093,0.089108911,1.058947368
45300,"Tampa-St. Petersburg-Clearwater, FL",57628.48067,0.496938123,0.867470981,7.899460744,257690.7412,0.971724682,2016,0.225170798,0.049398195,0.965768799
45780,"Toledo, OH ",53330.20511,0.506707053,0.91648637,7.752920814,161236.6075,0.975760701,2016,0.214224014,0.091397849,0.973958333
45820,"Topeka, KS ",49856.01264,0.490518331,0.92414665,7.745891277,159947.1555,0.982378855,2016,0.234171726,0.111111111,0.96350365
45940,"Trenton, NJ ",84391.55566,0.503274088,0.753040225,8.743685688,401425.8185,0.973290598,2016,0.216470588,0.078804348,0.765258216
46060,"Tucson, AZ ",52963.04809,0.491004253,0.840366372,7.887144259,227876.7746,0.964848485,2016,0.251072961,0.054390054,0.963081862
46220,"Tuscaloosa, AL ",48623.01456,0.490538574,0.780203785,7.639010189,196406.2591,0.963768116,2016,0.246700508,0.074074074,1.25
46340,"Tyler, TX ",51138.93109,0.504201681,0.835294118,7.430252101,166289.2437,0.967611336,2016,0.246875,0.088607595,0.784615385
46520,"Urban Honolulu, HI",62728.03981,0.502322495,0.339416058,8.192435302,750910.6171,0.983483483,2016,0.274022028,0.03950104,1.235494881
46540,"Utica-Rome, NY ",49624.84799,0.490550534,0.967953985,7.723089565,147331.2243,0.983656793,2016,0.220756881,0.077922078,1.011299435
46700,"Vallejo-Fairfield, CA ",63654.27226,0.509643917,0.640949555,7.695103858,418935.1632,0.965053763,2016,0.256938604,0.034369885,1.034090909
47260,"Virginia Beach-Norfolk-Newport News,VA-NC",57445.54195,0.500572082,0.726353928,8.093440122,290094.6987,0.974988933,2016,0.263268646,0.053285968,1.198682766
47300,"Visalia-Porterville, CA ",43360.93678,0.508459484,0.786286732,6.559216385,234696.4381,0.95105673,2016,0.284921369,0.034090909,0.758241758
47380,"Waco, TX ",50584.97688,0.521387283,0.865895954,7.4,162444.3931,0.978290366,2016,0.257619739,0.056338028,0.72173913
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV ",90395.4603,0.495862223,0.665130843,8.845582644,523033.4601,0.97924566,2016,0.262927489,0.065929154,0.981117434
48140,"Wausau, WI ",49510.5587,0.516869096,0.973009447,7.507422402,198197.7058,0.978395062,2016,0.231019523,0.131455399,0.891891892
48300,"Wenatchee, WA ",52824.0218,0.493188011,0.891008174,7.25613079,281596.7302,0.973421927,2016,0.245614035,0.1,0.955882353
48620,"Wichita, KS ",51968.86016,0.508561644,0.912100457,7.970319635,173758.7329,0.980921053,2016,0.285334347,0.057256991,0.993710692
48660,"Wichita Falls, TX",43531.19495,0.472477064,0.887614679,7.424311927,112692.2018,0.983333333,2016,0.250990753,0.068421053,0.965517241
48900,"Wilmington, NC ",61220.44636,0.493218249,0.875462392,8.085080148,290708.8779,0.966463415,2016,0.222826087,0.06271777,1.049586777
49180,"Winston-Salem, NC ",54537.40073,0.499546691,0.856754306,7.763825929,202503.7171,0.978284473,2016,0.214992504,0.066945607,0.762254902
49340,"Worcester, MA-CT ",66542.35082,0.5,0.925990676,8.273310023,308462.296,0.975140868,2016,0.225969975,0.083692839,0.963979417
49420,"Yakima, WA ",43440.79592,0.510204082,0.817784257,6.536443149,200747.9592,0.963478261,2016,0.292792793,0.067692308,1.074829932
49620,"York-Hanover, PA ",52283.81376,0.534717716,0.968202466,7.534068787,197485.3991,0.979790419,2016,0.228695234,0.107368421,0.814814815
49660,"Youngstown-Warren-Boardman, OH-PA ",43904.04706,0.515463918,0.951142985,7.451815329,135328.1488,0.971735444,2016,0.207153966,0.096096096,0.907514451
49700,"Yuba City, CA",49375.79104,0.539445629,0.786780384,6.961620469,322029.8507,0.962566845,2016,0.255580357,0.056768559,0.901639344
49740,"Yuma, AZ ",43351.58244,0.498207885,0.67562724,6.790322581,154273.6559,0.948660714,2016,0.250542299,0.056277056,1.096
0,Not in identifiable area   ,47082.51338,0.510451173,0.91314133,7.383271794,185643.7905,0.976868652,2017,0.23133996,0.087941345,0.834449383
10420,"Akron, OH ",58467.80284,0.499164578,0.928571429,7.941520468,188251.6291,0.974547234,2017,0.241015402,0.075739645,1.025974026
10580,"Albany-Schenectady-Troy, NY ",66451.00259,0.500323625,0.941747573,8.372168285,246069.9676,0.980164671,2017,0.2256479,0.078217822,1.035874439
10740,"Albuquerque, NM ",52618.48304,0.493257049,0.811606048,7.928483858,277612.1782,0.978894472,2017,0.260517377,0.050150451,1.069047619
10900,"Allentown-Bethlehem-Easton, PA-NJ ",61364.07974,0.511569954,0.939124244,7.893912424,241145.8882,0.975399754,2017,0.226605969,0.091517857,0.780172414
11100,"Amarillo, TX ",54761.68586,0.507853403,0.918324607,7.52565445,196035.8115,0.984088127,2017,0.255844156,0.065989848,0.978378378
11260,"Anchorage, AK ",63700.19106,0.522357724,0.87601626,7.795731707,302935.7724,0.954256671,2017,0.258899676,0.1375,0.98989899
11460,"Ann Arbor, MI",75895.30755,0.500465983,0.876980429,9.091332712,327647.3439,0.990374332,2017,0.3,0.05952381,1.622641509
11500,"Anniston-Oxford-Jacksonville, AL ",41191.73294,0.492581602,0.845697329,7.112759644,129146.2908,0.95703125,2017,0.247035573,0.064,0.719512195
11700,"Asheville, NC ",49859.7561,0.48902439,0.930487805,8.122560976,264834.3902,0.983557549,2017,0.210695617,0.072519084,1.026086957
12060,"Atlanta-Sandy Springs-Roswell, GA",70521.38364,0.504117974,0.706288258,8.367501391,298532.0812,0.979113275,2017,0.257348765,0.053662574,0.914967967
12100,"Atlantic City-Hammonton, NJ",64176.4951,0.5,0.81372549,7.927696078,288120.2206,0.966292135,2017,0.190515127,0.098712446,0.695121951
12220,"Auburn-Opelika, AL ",58252.05479,0.484931507,0.816438356,8.054794521,209659.1781,0.976430976,2017,0.284132841,0.058441558,1.381818182
12260,"Augusta-Richmond County, GA-SC",53828.46306,0.512532982,0.702506596,7.786939314,181915.3694,0.97404704,2017,0.253640777,0.062200957,1.052447552
12420,"Austin-Round Rock, TX",77868.42448,0.515778658,0.853221782,8.533979157,379928.1227,0.983906119,2017,0.290692426,0.052484472,0.986561265
12540,"Bakersfield, CA ",51095.13058,0.533188248,0.782372144,6.794341676,234247.4973,0.957803081,2017,0.311822269,0.027141645,0.87585034
12580,"Baltimore-Columbia-Towson, MD ",74467.07398,0.490330502,0.760667144,8.437736621,357200.8493,0.980933443,2017,0.25751013,0.060499186,1.013046314
12620,"Bangor, ME ",43196.03834,0.514376997,0.969648562,7.630990415,156898.5623,0.976424361,2017,0.206896552,0.063218391,1.202531646
12700,"Barnstable Town, MA",70445.49793,0.469917012,0.963692946,8.559128631,560157.8838,0.97326853,2017,0.174491393,0.139013453,0.669354839
12940,"Baton Rouge, LA",59265.08698,0.503055947,0.755054067,7.740009403,220228.1147,0.974316025,2017,0.250075506,0.080917874,0.984732824
13140,"Beaumont-Port Arthur, TX",54883.7094,0.520590521,0.784770785,7.121212121,162968.92,0.963380282,2017,0.241478637,0.049701789,0.926724138
13380,"Bellingham, WA ",62433.04279,0.503961965,0.873217116,8.049128368,388657.6862,0.979667283,2017,0.255489022,0.1328125,0.858208955
13460,"Bend-Redmond, OR ",59636.57143,0.498901099,0.971428571,8.173626374,456356.044,0.980446927,2017,0.212427746,0.074829932,0.878787879
13780,"Binghamton, NY ",48382.65618,0.481132075,0.950733753,7.770440252,140814.0461,0.972872996,2017,0.229710145,0.082018927,1.094890511
13820,"Birmingham-Hoover, AL ",56121.43975,0.506756757,0.802646396,7.899774775,223336.4865,0.977440959,2017,0.241411328,0.053076923,0.93537415
13900,"Bismarck, ND ",58093.87226,0.518962076,0.99001996,7.99001996,266578.8423,0.993288591,2017,0.239694656,0.063694268,1.102941176
13980,"Blacksburg-Christiansburg-Radford, VA ",51559.21941,0.506329114,0.957805907,7.732067511,236369.1983,0.98296837,2017,0.231086657,0.06547619,1.701492537
14010,"Bloomington, IL ",58907.08205,0.491025641,0.946153846,8.285897436,180596.7949,0.97510981,2017,0.257225434,0.063670412,0.947826087
14020,"Bloomington, IN ",56974.65181,0.493036212,0.966573816,8.348189415,214371.8663,0.996753247,2017,0.32998325,0.025380711,2.630434783
14260,"Boise City, ID",55097.26419,0.528384279,0.95360262,7.800218341,253365.9389,0.982614295,2017,0.258111031,0.106145251,0.834733894
14460,"Boston-Cambridge-Newton, MA-NH ",89269.15587,0.501213003,0.873847647,8.814046579,545709.7586,0.979193149,2017,0.274636511,0.077871148,1.215235358
14740,"Bremerton-Silverdale, WA ",62624.835,0.517775752,0.877848678,8.052871468,387607.4749,0.981900452,2017,0.235045317,0.046272494,1.358974359
14860,"Bridgeport-Stamford-Norwalk, CT ",120867.8261,0.506063295,0.849748595,8.897663413,680659.2724,0.971071663,2017,0.20696325,0.104672897,0.691964286
15180,"Brownsville-Harlingen, TX ",38815.86226,0.48117539,0.937557392,6.694214876,131468.595,0.971046771,2017,0.236582694,0.034722222,0.528767123
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",55101.04443,0.498502247,0.91337993,8.13105342,179809.9601,0.982708089,2017,0.250380646,0.079054054,0.963609898
15500,"Burlington, NC ",46715.25588,0.486860304,0.789764869,7.612724758,186889.6266,0.973244147,2017,0.219111969,0.083700441,0.938053097
15540,"Burlington-South Burlington, VT",61089.15584,0.5,0.972402597,8.452922078,295481.9805,0.976058932,2017,0.247924081,0.133971292,1.051948052
15940,"Canton-Massillon, OH ",49902.80341,0.520227111,0.968772179,7.569907736,169352.2356,0.971078002,2017,0.223455598,0.069114471,0.817813765
15980,"Cape Coral-Fort Myers,FL",56755.55689,0.494449584,0.912118409,7.679925994,292426.272,0.969084423,2017,0.208762129,0.049295775,0.906626506
16580,"Champaign-Urbana, IL ",59578.39937,0.497622821,0.906497623,8.201267829,187554.1997,0.976406534,2017,0.3004158,0.062283737,1.336633663
16620,"Charleston, WV ",49828.55096,0.501592357,0.937898089,7.687898089,157381.3694,0.974,2017,0.21835443,0.09178744,0.935185185
16700,"Charleston-North Charleston, SC",66238.46129,0.500407498,0.817440913,8.262428688,339317.9299,0.980916031,2017,0.279123711,0.042474608,1.397660819
16740,"Charlotte-Concord-Gastonia, NC-SC ",64878.40224,0.502805836,0.801234568,8.127272727,268267.7329,0.979620976,2017,0.244710346,0.072450805,0.805247813
16860,"Chattanooga, TN-GA ",59846.29908,0.501903208,0.898314301,7.925502991,233724.6873,0.979043877,2017,0.246126761,0.068669528,0.963636364
16980,"Chicago-Naperville-Elgin, IL-IN-WI ",73453.82121,0.51443118,0.790976124,8.249648876,327189.9122,0.975033738,2017,0.264244015,0.065764686,0.981099656
17020,"Chico, CA ",52003.86895,0.489859594,0.873634945,7.48673947,326106.8643,0.972860125,2017,0.266781411,0.038709677,1.203252033
17140,"Cincinnati, OH-KY-IN ",64997.59453,0.514399772,0.925862561,8.095095523,220057.3425,0.979662698,2017,0.264711484,0.080935252,0.982843137
17300,"Clarksville, TN-KY ",48957.38016,0.501672241,0.857302118,7.520624303,177285.6187,0.976256983,2017,0.318877551,0.046,1.16080402
17460,"Cleveland-Elyria, OH ",59768.51979,0.496042216,0.873350923,8.081794195,199850.9894,0.976037851,2017,0.234188335,0.088147037,0.960536701
17660,"Coeur d'Alene, ID",50926.83575,0.526570048,0.973429952,7.804347826,308243.9614,0.979472141,2017,0.273026316,0.120481928,0.766233766
17780,"College Station-Bryan, TX",64373.70833,0.516666667,0.847916667,8.239583333,253377.9167,0.983293556,2017,0.349240781,0.040372671,1.345864662
17820,"Colorado Springs, CO",60098.3411,0.506989748,0.902609506,8.360671016,301945.7596,0.96941562,2017,0.270214643,0.067464635,0.915331808
17860,"Columbia, MO ",54631.81159,0.471014493,0.93236715,8.632850242,227332.1256,0.97752809,2017,0.275123558,0.065868263,1.23880597
17900,"Columbia, SC ",56806.51833,0.474190103,0.772160911,8.160911356,205512.5311,0.981528128,2017,0.252862818,0.058225508,0.967619048
18140,"Columbus, OH ",66359.61865,0.501604459,0.873332207,8.30738051,236270.2077,0.984450923,2017,0.282389202,0.065487392,1.081395349
18580,"Corpus Christi, TX",54057.29967,0.526245847,0.934883721,7.226578073,169384.0532,0.970233307,2017,0.245443971,0.048973144,0.772334294
19100,"Dallas-Fort Worth-Arlington, TX",72782.80144,0.5209847,0.784554235,8.014146508,294388.7939,0.97746724,2017,0.262095198,0.06471173,0.812764321
19300,"Daphne-Fairhope-Foley, AL ",57765.94059,0.502970297,0.956435644,8.041584158,256662.3762,0.9825,2017,0.227951153,0.083333333,0.555555556
19380,"Dayton, OH ",55149.42392,0.512912197,0.89511323,7.974970203,166923.242,0.975249881,2017,0.234315949,0.083870968,1.064073227
19460,"Decatur, AL ",48481.70213,0.537717602,0.87040619,7.259187621,150124.5648,0.973365617,2017,0.21418637,0.064935065,0.554216867
19500,"Decatur, IL ",47517.51663,0.514412417,0.917960089,7.563192905,124776.0532,0.965699208,2017,0.221350078,0.113475177,0.986111111
19660,"Deltona-Daytona Beach-Ormond Beach,FL",48916.35254,0.495605469,0.896484375,7.568359375,228481.3477,0.973785166,2017,0.187696171,0.056856187,0.784126984
19740,"Denver-Aurora-Lakewood, CO ",76348.09672,0.512192886,0.898789879,8.557480748,461559.4059,0.979883866,2017,0.277301068,0.072128228,0.95421436
19780,"Des Moines-West DesMoines,IA",60320.74223,0.511534604,0.94884654,8.063691073,209883.9017,0.981931112,2017,0.264288315,0.112947658,0.892638037
19820,"Detroit-Warren-Dearborn, MI ",63156.41703,0.515434033,0.841272328,8.062911313,229752.4835,0.976274656,2017,0.235444931,0.082803993,0.908362989
20100,"Dover, DE ",52736.24016,0.482283465,0.807086614,7.431102362,235784.4488,0.966666667,2017,0.259459459,0.057291667,1.072916667
20700,"East Stroudsburg, PA",53868.15725,0.506142506,0.84029484,7.395577396,183100.7371,0.96011396,2017,0.179487179,0.163265306,0.653333333
20740,"Eau Claire, WI",52855.76364,0.512727273,0.990909091,7.883636364,212250.9091,0.979296066,2017,0.235453315,0.114942529,0.833333333
20940,"El Centro, CA",49052.80899,0.542134831,0.70505618,6.879213483,201619.382,0.953642384,2017,0.296781883,0.008032129,0.973684211
21140,"Elkhart-Goshen, IN ",50181.98119,0.529780564,0.945141066,6.973354232,179476.6458,0.980667838,2017,0.268421053,0.117647059,0.893939394
21340,"El Paso, TX",44688.68468,0.508414526,0.82683791,7.308680248,149821.612,0.969222744,2017,0.264410365,0.043,0.849498328
21500,"Erie, PA ",49158.45436,0.512448133,0.967842324,7.718879668,171350.1037,0.984867591,2017,0.233876683,0.063636364,1.03649635
21660,"Eugene, OR ",53372.47545,0.500430663,0.945736434,7.878552972,308983.9793,0.95728368,2017,0.250124564,0.067729084,0.989690722
22180,"Fayetteville, NC ",46203.80378,0.476359338,0.605200946,7.661938534,162532.9787,0.968515742,2017,0.328116568,0.011513158,1.313901345
22220,"Fayetteville-Springdale-Rogers, AR-MO ",61264.92124,0.514767932,0.9092827,7.822081575,233166.315,0.985294118,2017,0.273473108,0.066666667,0.858858859
22380,"Flagstaff, AZ ",47450.15066,0.483992467,0.527306968,7.557438795,251096.6102,0.956097561,2017,0.240373396,0.067961165,0.942622951
22500,"Florence, SC ",45346.31173,0.489197531,0.689814815,7.552469136,143478.3951,0.970414201,2017,0.207739308,0.093137255,0.816
22660,"Fort Collins, CO",67448.29246,0.502270663,0.970027248,8.887375114,399556.2216,0.976963351,2017,0.279169212,0.067833698,1.324675325
23060,"Fort Wayne, IN",49283.83465,0.514173228,0.918897638,7.778740157,167035.748,0.985185185,2017,0.264626946,0.087221095,0.888030888
23420,"Fresno, CA ",54512.12121,0.520699957,0.742637644,7.309432352,287372.2151,0.965688712,2017,0.302473189,0.017366136,0.977578475
23460,"Gadsden, AL ",42339.55272,0.523961661,0.878594249,7.099041534,142224.2812,0.991189427,2017,0.203426124,0.105263158,0.620689655
23540,"Gainesville, FL ",59272.24423,0.484396201,0.78697422,8.417910448,220194.5726,0.982229402,2017,0.312946783,0.020304569,1.966386555
23580,"Gainesville, GA ",59679.70255,0.504249292,0.879603399,7.280453258,237084.7025,0.981481481,2017,0.20756547,0.126168224,0.608187135
24020,"Glens Falls, NY",48019.12782,0.508270677,0.978947368,7.771428571,226499.8496,0.981785064,2017,0.210582011,0.165829146,0.839622642
24140,"Goldsboro, NC ",46640.8,0.523076923,0.772307692,7.387692308,160760.9231,0.977099237,2017,0.248188406,0.109489051,1.025316456
24300,"Grand Junction, CO",52850.4878,0.475609756,0.963414634,7.801829268,254267.378,0.971530249,2017,0.236111111,0.075630252,1
24340,"Grand Rapids-Wyoming, MI",56999.86682,0.508083141,0.923017706,8.113163972,218146.7283,0.983218589,2017,0.294532131,0.096650718,0.921487603
24660,"Greensboro-High Point, NC",56012.38858,0.49839099,0.801287208,7.897425583,201340.708,0.980207352,2017,0.217167823,0.079289941,0.759223301
24780,"Greenville, NC ",56065.78588,0.492027335,0.781321185,8.325740319,187243.7358,0.965053763,2017,0.284470247,0.040816327,1.108433735
